Time,temp,hum,press,gas/1000,lux,co2
2020-11-17 22:35:17,20.29,32.932,965.21,321.751,0.5,436.0
2020-11-17 22:45:17,20.28,32.963,965.41,322.697,0.5,434.0
2020-11-17 22:55:17,20.28,32.991,965.47,319.876,0.5,434.0
2020-11-17 23:05:17,20.28,33.036,965.62,319.876,0.5,434.0
2020-11-17 23:15:17,20.28,33.074,965.85,318.638,0.5,434.0
2020-11-17 23:25:17,20.27,33.106,965.78,315.585,0.5,435.0
2020-11-17 23:35:17,20.27,33.128,965.92,314.08,0.5,435.0
2020-11-17 23:45:17,20.26,33.181,965.96,312.887,0.5,436.0
2020-11-17 23:55:17,20.26,33.215,966.14,311.408,0.5,435.0
2020-11-18 00:05:16,20.26,33.253,966.38,309.942,0.5,435.0
2020-11-18 00:15:17,20.25,33.281,966.51,311.998,0.5,436.0
2020-11-18 00:25:17,20.25,33.313,966.62,309.942,0.5,435.0
2020-11-18 00:35:18,20.25,33.359,966.56,309.651,0.5,434.0
2020-11-18 00:45:17,20.24,33.387,966.67,308.491,0.5,434.0
2020-11-18 00:55:17,20.24,33.419,966.83,308.491,0.5,435.0
2020-11-18 01:05:17,20.23,33.441,967.02,307.053,0.5,434.0
2020-11-18 01:15:17,20.23,33.481,967.2,306.196,0.5,435.0
2020-11-18 01:25:17,20.22,33.5,967.2,306.196,0.5,435.0
2020-11-18 01:35:17,20.22,33.539,967.29,306.196,0.5,436.0
2020-11-18 01:45:17,20.22,33.572,967.46,303.655,0.5,437.0
2020-11-18 01:55:17,20.21,33.616,967.58,304.216,0.5,437.0
2020-11-18 02:05:17,20.21,33.649,967.6,304.498,0.5,437.0
2020-11-18 02:15:17,20.21,33.665,967.57,303.936,0.5,437.0
2020-11-18 02:25:16,20.2,33.699,967.72,302.818,0.5,437.0
2020-11-18 02:35:17,20.2,33.716,967.86,301.985,0.5,436.0
2020-11-18 02:45:16,20.2,33.738,968.0,301.432,0.5,436.0
2020-11-18 02:55:17,20.21,33.776,968.21,301.156,0.5,438.0
2020-11-18 03:05:17,20.21,33.781,968.21,301.156,0.5,438.0
2020-11-18 03:15:17,20.2,33.821,968.35,300.059,0.5,439.0
2020-11-18 03:25:16,20.2,33.843,968.51,299.513,0.5,438.0
2020-11-18 03:35:17,20.2,33.871,968.55,298.969,0.5,439.0
2020-11-18 03:45:17,20.2,33.887,968.49,298.698,0.5,439.0
2020-11-18 03:55:17,20.2,33.909,968.44,300.059,0.5,439.0
2020-11-18 04:05:17,20.2,33.942,968.57,297.618,0.5,440.0
2020-11-18 04:15:17,20.2,33.965,968.73,297.888,0.5,441.0
2020-11-18 04:25:17,20.19,33.973,968.82,297.618,0.5,439.0
2020-11-18 04:35:17,20.19,34.006,968.83,297.888,0.5,441.0
2020-11-18 04:45:17,20.19,34.024,968.68,297.888,0.5,441.0
2020-11-18 04:55:17,20.19,34.051,968.76,298.157,0.5,440.0
2020-11-18 05:05:17,20.18,34.073,969.1,296.547,0.5,440.0
2020-11-18 05:15:16,20.19,34.095,969.11,296.547,0.5,441.0
2020-11-18 05:25:17,20.18,34.112,968.85,296.013,0.5,439.0
2020-11-18 05:35:16,20.18,34.15,968.97,294.426,0.5,441.0
2020-11-18 05:45:17,20.18,34.161,968.98,294.426,0.5,441.0
2020-11-18 05:55:17,20.18,34.179,969.11,295.482,0.5,441.0
2020-11-18 06:05:17,20.18,34.19,969.39,295.482,0.5,439.0
2020-11-18 06:15:17,20.2,34.753,969.74,294.689,0.5,459.0
2020-11-18 06:25:17,20.2,33.545,969.64,440.639,0.5,441.0
2020-11-18 06:35:17,20.12,32.856,969.78,633.236,0.5,428.0
2020-11-18 06:45:17,20.08,32.296,969.86,784.543,0.5,420.0
2020-11-18 06:55:17,20.06,31.96,969.62,881.579,0.5,413.0
2020-11-18 07:05:17,20.06,31.578,969.51,957.827,0.5,410.0
2020-11-18 07:15:17,20.07,31.304,969.54,1006.762,0.5,407.0
2020-11-18 07:25:17,20.06,30.976,969.72,1060.966,0.5,405.0
2020-11-18 07:35:17,20.05,30.743,969.93,1085.02,0.5,403.0
2020-11-18 07:45:17,20.04,30.584,969.81,1117.598,0.5,404.0
2020-11-18 07:55:17,20.04,30.454,969.88,1115.737,0.5,405.0
2020-11-18 08:05:18,20.03,30.335,969.9,1144.321,1.2,404.0
2020-11-18 08:15:17,20.03,30.271,970.0,1138.488,1.2,406.0
2020-11-18 08:25:17,20.02,30.204,970.07,1142.37,1.2,407.0
2020-11-18 08:35:17,20.02,30.215,970.08,1151.203,1.2,411.0
2020-11-18 08:45:17,20.03,30.216,970.16,1130.802,0.9,415.0
2020-11-18 08:55:17,20.03,30.173,970.16,1128.896,1.6,416.0
2020-11-18 09:05:17,20.03,30.115,970.33,1102.881,1.6,418.0
2020-11-18 09:15:17,20.04,30.001,970.04,1100.164,2.1,417.0
2020-11-18 09:25:17,20.03,29.996,970.05,1070.288,1.8,421.0
2020-11-18 09:35:16,20.04,29.943,970.0,1087.662,2.3,419.0
2020-11-18 09:45:17,20.05,29.907,969.96,1060.966,3.0,423.0
2020-11-18 09:55:17,20.06,29.842,970.0,1037.955,2.3,422.0
2020-11-18 10:05:16,20.06,29.836,970.14,1031.563,2.3,424.0
2020-11-18 10:15:17,20.12,30.361,970.2,982.405,45.0,479.0
2020-11-18 10:28:27,20.6,31.216,969.76,866.193,46.8,669.0
2020-11-18 10:38:27,20.9,30.886,969.65,848.101,48.2,663.0
2020-11-18 10:48:28,21.13,30.973,969.4,770.558,48.0,719.0
2020-11-18 10:58:27,21.24,31.312,969.35,722.819,2.5,769.0
2020-11-18 11:08:27,21.06,30.46,969.1,746.188,2.5,620.0
2020-11-18 11:18:28,20.83,30.213,968.8,749.022,2.5,536.0
2020-11-18 11:28:26,20.67,30.293,968.57,778.165,2.5,494.0
2020-11-18 11:38:27,20.55,30.314,968.5,802.876,1.8,467.0
2020-11-18 11:48:27,20.46,30.488,968.51,822.591,1.8,449.0
2020-11-18 11:58:27,20.41,30.738,968.45,822.591,1.8,438.0
2020-11-18 12:08:27,20.36,30.9,968.42,867.876,1.8,431.0
2020-11-18 12:18:27,20.33,30.871,968.35,927.336,2.1,427.0
2020-11-18 12:28:28,20.3,30.886,968.2,954.416,3.0,422.0
2020-11-18 12:38:29,20.27,30.938,967.94,965.418,2.5,424.0
2020-11-18 12:48:27,20.25,31.235,967.59,980.966,28.0,436.0
2020-11-18 12:58:27,20.54,33.243,967.39,876.39,43.8,652.0
2020-11-18 13:08:27,20.82,33.786,967.25,783.626,1.4,719.0
2020-11-18 13:18:28,20.98,33.139,966.93,690.032,1.2,680.0
2020-11-18 13:28:27,20.99,33.215,966.66,695.047,8.8,686.0
2020-11-18 13:38:28,20.89,32.754,966.54,672.019,9.5,622.0
2020-11-18 13:48:26,20.74,32.548,966.26,700.87,9.5,569.0
2020-11-18 13:58:28,20.64,32.677,966.11,713.572,42.4,571.0
2020-11-18 14:08:27,20.8,32.957,965.88,692.889,42.2,635.0
2020-11-18 14:18:28,20.94,32.858,965.57,706.791,43.3,650.0
2020-11-18 14:28:27,21.12,33.096,965.26,691.457,42.9,726.0
2020-11-18 14:38:27,21.27,33.214,965.2,666.001,44.5,737.0
2020-11-18 14:48:28,21.32,32.849,965.11,641.121,42.2,727.0
2020-11-18 14:58:28,21.38,33.826,965.09,547.734,47.1,853.0
2020-11-18 15:08:27,21.27,32.104,965.17,638.065,47.8,640.0
2020-11-18 15:18:28,21.14,31.563,965.16,717.396,48.2,572.0
2020-11-18 15:28:28,20.98,31.027,965.08,800.478,47.8,522.0
2020-11-18 15:38:27,20.85,30.495,964.9,903.574,48.5,479.0
2020-11-18 15:48:30,20.74,30.418,964.25,920.962,0.5,461.0
2020-11-18 15:58:27,20.65,30.297,963.99,909.708,0.5,442.0
2020-11-18 16:08:26,20.56,30.086,963.52,916.553,0.5,427.0
2020-11-18 16:18:29,20.49,30.092,963.27,908.475,0.5,421.0
2020-11-18 16:28:27,20.4,29.901,963.08,920.33,0.5,413.0
2020-11-18 16:38:28,20.29,29.855,962.7,945.66,0.5,410.0
2020-11-18 16:48:26,20.22,29.806,962.27,966.114,0.5,408.0
2020-11-18 16:58:26,20.17,29.792,961.94,984.57,0.5,405.0
2020-11-18 17:08:27,20.12,29.829,961.83,1001.495,0.5,404.0
2020-11-18 17:18:27,20.08,29.94,961.48,1012.085,0.5,403.0
2020-11-18 17:28:28,20.07,30.011,961.12,1030.769,0.5,402.0
2020-11-18 17:38:27,20.05,30.079,961.04,1066.879,0.5,402.0
2020-11-18 17:48:27,20.03,30.147,960.81,1085.9,0.5,402.0
2020-11-18 17:58:28,20.02,30.198,960.65,1099.262,0.5,402.0
2020-11-18 18:08:27,19.99,30.229,960.48,1104.699,0.5,402.0
2020-11-18 18:18:28,19.97,30.313,960.18,1111.111,0.5,402.0
2020-11-18 18:28:28,19.96,30.383,960.02,1111.111,0.5,402.0
2020-11-18 18:43:21,19.94,30.452,959.42,1136.556,0.5,400.0
2020-11-18 18:53:19,19.93,30.469,959.18,1132.713,0.5,399.0
2020-11-18 19:03:18,19.91,30.515,958.85,1132.713,0.5,399.0
2020-11-18 19:13:19,19.93,30.549,958.4,1070.288,0.5,399.0
2020-11-18 19:23:19,19.98,30.542,958.2,989.66,0.5,398.0
2020-11-18 19:33:18,20.03,30.584,958.25,906.631,0.5,400.0
2020-11-18 19:43:19,20.06,30.651,958.03,832.815,0.5,399.0
2020-11-18 19:53:18,20.08,30.75,957.72,768.349,0.5,401.0
2020-11-18 20:03:18,20.09,30.834,957.63,715.097,0.5,402.0
2020-11-18 20:13:18,20.11,30.955,957.51,664.019,0.5,400.0
2020-11-18 20:23:20,20.12,31.093,957.41,621.477,0.5,402.0
2020-11-18 20:33:19,20.13,31.277,957.24,576.016,0.5,402.0
2020-11-18 20:43:19,20.14,31.415,957.11,547.286,0.5,402.0
2020-11-18 20:53:19,20.14,31.567,956.83,523.323,0.5,403.0
2020-11-18 21:03:18,20.14,31.72,956.56,496.168,0.5,403.0
2020-11-18 21:13:18,20.15,31.872,956.24,475.715,0.5,403.0
2020-11-18 21:23:18,20.15,32.048,956.01,457.193,0.5,402.0
2020-11-18 21:33:19,20.15,32.19,955.89,442.094,0.5,404.0
2020-11-18 21:43:19,20.16,32.307,955.7,429.885,0.5,403.0
2020-11-18 21:53:18,20.15,32.408,955.72,416.509,0.5,404.0
2020-11-18 22:03:19,20.15,32.535,955.51,407.631,0.5,403.0
2020-11-18 22:13:19,20.14,32.645,955.24,401.277,0.5,404.0
2020-11-18 22:23:19,20.15,32.721,955.16,394.653,0.5,404.0
2020-11-18 22:33:19,20.14,32.82,955.14,388.468,0.5,405.0
2020-11-18 22:43:19,20.14,32.896,954.99,383.351,0.5,407.0
2020-11-18 22:53:19,20.14,32.963,954.75,379.439,0.5,407.0
2020-11-18 23:03:19,20.14,33.052,954.76,371.889,0.5,407.0
2020-11-18 23:13:19,20.14,33.117,954.79,369.801,0.5,407.0
2020-11-18 23:23:19,20.14,33.182,954.41,366.509,0.5,407.0
2020-11-18 23:33:18,20.13,33.253,954.14,362.874,0.5,409.0
2020-11-18 23:44:16,20.13,33.304,954.06,360.491,0.5,409.0
2020-11-18 23:54:15,20.13,33.368,953.71,357.75,0.5,409.0
2020-11-19 00:04:15,20.12,33.429,953.63,355.817,0.5,408.0
2020-11-19 00:14:15,20.13,33.484,953.84,355.05,0.5,410.0
2020-11-19 00:24:15,20.12,33.538,953.41,353.906,0.5,410.0
2020-11-19 00:34:15,20.13,33.562,953.24,352.014,0.5,412.0
2020-11-19 00:48:25,20.12,33.66,953.23,351.263,0.5,412.0
2020-11-19 00:55:16,20.12,33.677,953.1,349.771,0.5,412.0
2020-11-19 01:05:16,20.12,33.733,953.09,346.46,0.5,412.0
2020-11-19 01:15:16,20.12,33.766,952.61,345.37,0.5,413.0
2020-11-19 01:25:17,20.11,33.835,952.79,348.292,0.5,413.0
2020-11-19 01:35:17,20.12,33.871,952.72,345.008,0.5,414.0
2020-11-19 01:45:17,20.12,33.898,951.83,341.431,0.5,415.0
2020-11-19 01:55:16,20.11,33.973,952.1,342.141,0.5,416.0
2020-11-19 02:05:17,20.1,34.001,952.0,341.786,0.5,415.0
2020-11-19 02:15:17,20.11,34.023,952.11,341.078,0.5,417.0
2020-11-19 02:25:16,20.11,34.068,952.05,338.971,0.5,418.0
2020-11-19 02:35:16,20.11,34.123,951.99,337.582,0.5,418.0
2020-11-19 02:45:17,20.1,34.156,951.76,336.547,0.5,418.0
2020-11-19 02:55:17,20.1,34.19,951.42,337.928,0.5,420.0
2020-11-19 03:05:16,20.09,34.231,951.14,336.891,0.5,419.0
2020-11-19 03:15:16,20.1,34.267,951.11,336.203,0.5,420.0
2020-11-19 03:25:16,20.1,34.306,950.87,335.518,0.5,422.0
2020-11-19 03:35:17,20.09,34.343,950.69,332.806,0.5,421.0
2020-11-19 03:45:17,20.09,34.359,950.94,332.806,0.5,421.0
2020-11-19 03:55:16,20.09,34.399,950.49,332.806,0.5,422.0
2020-11-19 04:05:16,20.08,34.451,950.73,333.48,0.5,422.0
2020-11-19 04:15:16,20.08,34.468,950.35,330.468,0.5,423.0
2020-11-19 04:25:17,20.08,34.512,950.09,332.47,0.5,424.0
2020-11-19 04:35:16,20.07,34.551,949.86,329.476,0.5,425.0
2020-11-19 04:45:16,20.07,34.573,950.57,328.491,0.5,426.0
2020-11-19 04:55:17,20.07,34.601,950.25,331.8,0.5,426.0
2020-11-19 05:05:16,20.06,34.621,950.29,332.47,0.5,427.0
2020-11-19 05:15:16,20.06,34.683,950.21,332.806,0.5,428.0
2020-11-19 05:25:16,20.05,34.683,950.36,333.142,0.5,428.0
2020-11-19 05:35:17,20.05,34.688,950.27,335.177,0.5,427.0
2020-11-19 05:45:16,20.04,34.691,950.08,333.48,0.5,428.0
2020-11-19 05:55:16,20.03,34.68,950.05,334.156,0.5,430.0
2020-11-19 06:05:17,20.03,34.663,950.12,336.203,0.5,431.0
2020-11-19 06:15:17,20.02,34.638,950.18,335.86,0.5,432.0
2020-11-19 06:25:16,19.88,32.641,950.18,557.776,38.9,424.0
2020-11-19 06:35:16,19.82,30.672,950.29,784.084,0.5,420.0
2020-11-19 06:45:16,19.8,29.585,950.49,959.885,0.5,409.0
2020-11-19 06:55:16,19.79,29.009,950.7,1086.78,0.5,403.0
2020-11-19 07:05:16,19.79,28.333,951.1,1179.577,0.5,400.0
2020-11-19 07:15:17,19.79,28.019,951.33,1258.216,0.5,399.0
2020-11-19 07:25:16,19.78,27.452,951.52,1284.756,0.5,398.0
2020-11-19 07:35:18,19.79,27.167,951.62,1332.008,0.5,397.0
2020-11-19 07:45:16,19.77,26.797,951.77,1361.789,0.5,395.0
2020-11-19 07:55:17,19.74,26.411,951.94,1391.485,0.5,397.0
2020-11-19 08:05:16,19.73,26.127,952.13,1424.017,0.5,398.0
2020-11-19 08:15:17,19.71,25.947,952.33,1475.771,0.5,397.0
2020-11-19 08:25:18,19.7,25.937,952.49,1480.663,0.5,400.0
2020-11-19 08:35:18,19.89,27.339,952.79,1466.083,41.2,539.0
2020-11-19 08:45:17,20.37,28.03,952.98,1283.525,40.8,665.0
2020-11-19 08:55:17,20.74,27.254,952.98,1181.658,42.6,715.0
2020-11-19 09:05:18,20.87,26.672,953.18,1114.809,44.0,750.0
2020-11-19 09:15:17,21.01,26.062,953.44,1131.757,47.5,719.0
2020-11-19 09:25:17,21.11,26.11,953.5,1103.789,47.3,760.0
2020-11-19 09:35:17,21.16,25.431,953.72,1138.488,49.2,726.0
2020-11-19 09:45:17,21.21,25.468,954.07,1126.997,50.5,737.0
2020-11-19 09:55:17,21.24,25.146,954.11,1115.737,51.0,734.0
2020-11-19 10:05:17,21.17,24.413,954.24,1108.354,14.3,667.0
2020-11-19 10:15:17,20.92,23.425,954.3,1190.053,16.6,544.0
2020-11-19 10:25:18,20.9,24.417,954.51,1230.487,48.0,645.0
2020-11-19 10:35:17,21.09,24.581,954.51,1151.203,49.2,691.0
2020-11-19 10:45:17,21.22,24.428,954.92,1128.896,50.3,704.0
2020-11-19 10:55:17,21.31,23.88,954.88,1132.713,50.1,684.0
2020-11-19 11:05:16,21.34,23.638,954.82,1142.37,51.7,686.0
2020-11-19 11:15:18,21.41,24.113,954.81,1110.191,51.5,757.0
2020-11-19 11:25:17,21.39,23.22,954.85,1068.581,19.9,701.0
2020-11-19 11:35:18,21.13,22.414,954.8,1164.205,19.9,564.0
2020-11-19 11:45:18,20.96,22.356,954.87,1258.216,52.4,555.0
2020-11-19 11:55:16,21.12,23.398,954.93,1197.498,53.8,672.0
2020-11-19 12:05:17,21.3,23.464,955.18,1129.848,10.4,737.0
2020-11-19 12:15:18,21.13,22.638,955.25,1156.169,9.2,607.0
2020-11-19 12:25:17,20.85,21.798,955.34,1250.0,10.6,508.0
2020-11-19 12:35:17,20.63,21.408,955.37,1349.446,11.1,465.0
2020-11-19 12:45:17,20.47,21.262,955.55,1428.571,18.3,439.0
2020-11-19 12:55:17,20.49,22.807,955.76,1424.017,49.4,568.0
2020-11-19 13:05:16,20.77,23.316,956.01,1298.45,48.9,652.0
2020-11-19 13:15:17,21.0,23.851,956.34,1210.479,47.1,699.0
2020-11-19 13:25:17,21.18,23.385,956.44,1133.672,46.1,708.0
2020-11-19 13:35:17,21.12,22.28,956.72,1122.278,50.5,620.0
2020-11-19 13:45:17,21.05,22.671,957.04,1159.17,5.3,608.0
2020-11-19 13:55:17,21.17,21.753,957.22,1202.873,3.0,602.0
2020-11-19 14:05:17,21.23,22.882,957.43,1180.617,36.8,696.0
2020-11-19 14:15:17,21.36,22.518,957.66,1129.848,35.7,744.0
2020-11-19 14:25:17,21.48,22.698,957.91,1045.242,36.6,791.0
2020-11-19 14:35:17,21.52,22.221,958.28,1033.153,36.1,796.0
2020-11-19 14:45:16,21.54,22.661,958.53,1009.036,36.8,803.0
2020-11-19 14:55:18,21.6,22.784,958.83,977.389,35.7,808.0
2020-11-19 15:05:17,21.54,22.187,958.93,986.745,1.2,733.0
2020-11-19 15:15:16,21.24,20.578,959.18,1071.143,0.5,587.0
2020-11-19 15:25:17,20.96,20.453,959.36,1181.658,0.5,515.0
2020-11-19 15:35:17,20.75,20.014,959.8,1276.19,0.5,469.0
2020-11-19 15:45:17,20.62,19.714,960.15,1357.649,0.5,441.0
2020-11-19 15:55:16,20.52,19.578,960.16,1416.49,0.5,424.0
2020-11-19 16:05:17,20.45,19.436,960.46,1469.298,0.5,414.0
2020-11-19 16:15:17,20.39,19.312,960.61,1507.312,0.5,409.0
2020-11-19 16:25:17,20.34,19.231,960.94,1545.559,0.5,407.0
2020-11-19 16:35:17,20.31,19.095,961.09,1579.258,0.5,406.0
2020-11-19 16:45:18,20.28,19.02,961.22,1595.238,0.5,404.0
2020-11-19 16:55:17,20.26,18.895,961.23,1637.141,0.5,405.0
2020-11-19 17:07:16,20.23,19.229,961.66,1617.381,0.5,404.0
2020-11-19 17:17:15,20.22,19.451,961.61,1507.312,0.5,403.0
2020-11-19 17:27:16,20.2,19.53,961.64,1417.989,0.5,404.0
2020-11-19 17:37:16,20.18,19.717,961.5,1324.111,0.5,404.0
2020-11-19 17:47:17,20.17,19.965,961.77,1224.863,0.5,404.0
2020-11-19 17:57:17,20.17,20.144,961.74,1126.997,0.5,404.0
2020-11-19 18:07:15,20.16,20.299,961.88,1053.459,0.5,404.0
2020-11-19 18:17:15,20.14,20.499,961.96,982.405,0.5,404.0
2020-11-19 18:27:16,20.13,20.663,961.88,935.101,0.5,406.0
2020-11-19 18:37:15,20.11,20.788,961.98,884.488,0.5,406.0
2020-11-19 18:47:16,20.11,20.968,961.96,830.235,0.5,406.0
2020-11-19 18:57:15,20.1,21.123,961.92,790.56,0.5,407.0
2020-11-19 19:07:15,20.1,21.208,962.0,749.022,0.5,408.0
2020-11-19 19:17:15,20.1,21.47,962.19,718.166,0.5,407.0
2020-11-19 19:27:16,20.1,21.536,962.27,681.599,0.5,407.0
2020-11-19 19:37:15,20.09,21.656,962.27,656.207,0.5,406.0
2020-11-19 19:47:15,20.09,21.795,962.2,632.638,0.5,411.0
2020-11-19 19:57:15,20.08,21.924,962.11,611.261,0.5,413.0
2020-11-19 20:07:15,20.08,21.993,962.27,592.328,0.5,412.0
2020-11-19 20:17:15,20.08,22.13,962.53,575.521,0.5,412.0
2020-11-19 20:27:15,20.07,22.237,962.59,558.241,0.5,413.0
2020-11-19 20:37:15,20.07,22.374,962.78,546.392,0.5,413.0
2020-11-19 20:47:17,20.07,22.434,962.92,535.465,0.5,414.0
2020-11-19 20:57:16,20.06,22.555,963.01,524.143,0.5,414.0
2020-11-19 21:07:16,20.06,22.703,963.21,512.504,0.5,413.0
2020-11-19 21:17:16,20.06,22.733,963.35,504.394,0.5,414.0
2020-11-19 21:27:16,20.06,22.81,963.41,496.168,0.5,413.0
2020-11-19 21:37:16,20.05,22.942,963.58,488.206,0.5,413.0
2020-11-19 21:47:15,20.05,23.008,963.69,480.841,0.5,414.0
2020-11-19 21:57:16,20.05,23.09,963.82,473.36,0.5,414.0
2020-11-19 22:07:16,20.05,23.218,963.99,465.136,0.5,414.0
2020-11-19 22:17:16,20.05,23.294,964.16,462.564,0.5,416.0
2020-11-19 22:27:15,20.05,23.335,964.28,457.506,0.5,415.0
2020-11-19 22:37:16,20.05,23.447,964.44,451.336,0.5,414.0
2020-11-19 22:47:15,20.05,23.52,964.47,444.148,0.5,416.0
2020-11-19 22:57:16,20.04,23.596,964.74,442.972,0.5,416.0
2020-11-19 23:07:16,20.04,23.693,965.01,440.929,0.5,416.0
2020-11-19 23:17:17,20.05,23.754,965.11,435.195,0.5,416.0
2020-11-19 23:27:17,20.04,23.852,965.25,430.161,0.5,416.0
2020-11-19 23:37:15,20.04,23.908,965.42,429.058,0.5,417.0
2020-11-19 23:47:16,20.04,23.996,965.64,425.242,0.5,416.0
2020-11-19 23:57:15,20.03,24.052,965.99,422.024,0.5,418.0
2020-11-20 00:07:15,20.03,24.14,966.22,420.434,0.5,419.0
2020-11-20 00:17:15,20.03,24.186,966.36,415.733,0.5,417.0
2020-11-20 00:27:15,20.03,24.263,966.76,415.218,0.5,418.0
2020-11-20 00:37:15,20.03,24.31,966.95,414.703,0.5,419.0
2020-11-20 00:47:16,20.03,24.382,967.06,411.389,0.5,418.0
2020-11-20 00:57:15,20.02,24.454,967.5,410.884,0.5,419.0
2020-11-20 01:07:16,20.03,24.521,967.8,405.409,0.5,420.0
2020-11-20 01:17:15,20.02,24.582,967.92,406.394,0.5,419.0
2020-11-20 01:27:15,20.02,24.623,967.91,403.454,0.5,420.0
2020-11-20 01:37:15,20.02,24.701,968.18,401.518,0.5,420.0
2020-11-20 01:47:15,20.02,24.773,968.6,400.078,0.5,420.0
2020-11-20 01:57:15,20.02,24.825,968.83,398.648,0.5,420.0
2020-11-20 02:07:15,20.01,24.892,969.23,395.352,0.5,420.0
2020-11-20 02:17:15,20.01,24.965,969.46,394.42,0.5,421.0
2020-11-20 02:27:15,20.01,25.006,969.64,395.819,0.5,421.0
2020-11-20 02:37:15,20.0,25.073,969.78,393.261,0.5,421.0
2020-11-20 02:47:15,19.99,25.128,970.0,394.885,0.5,421.0
2020-11-20 02:57:15,19.99,25.2,970.28,389.599,0.5,421.0
2020-11-20 03:07:15,19.99,25.226,970.42,390.508,0.5,421.0
2020-11-20 03:17:14,19.99,25.284,970.58,387.568,0.5,421.0
2020-11-20 03:27:15,19.98,25.361,970.82,389.599,0.5,421.0
2020-11-20 03:37:15,19.98,25.393,971.07,389.372,0.5,421.0
2020-11-20 03:47:15,19.98,25.445,971.36,386.004,0.5,421.0
2020-11-20 03:57:15,19.98,25.512,971.75,387.568,0.5,421.0
2020-11-20 04:07:15,19.97,25.562,972.07,386.896,0.5,421.0
2020-11-20 04:17:15,19.97,25.594,972.28,384.894,0.5,422.0
2020-11-20 04:27:15,19.97,25.677,972.48,384.894,0.5,421.0
2020-11-20 04:37:15,19.97,25.719,972.98,384.011,0.5,424.0
2020-11-20 04:47:16,19.96,25.761,973.35,382.038,0.5,424.0
2020-11-20 04:57:15,19.96,25.838,973.69,382.038,0.5,423.0
2020-11-20 05:07:15,19.95,25.868,973.82,380.302,0.5,423.0
2020-11-20 05:17:15,19.95,25.906,974.04,379.87,0.5,422.0
2020-11-20 05:27:15,19.94,25.952,974.16,380.086,0.5,424.0
2020-11-20 05:37:15,19.94,26.009,974.38,379.87,0.5,424.0
2020-11-20 05:47:15,19.93,26.058,974.61,374.852,0.5,424.0
2020-11-20 05:57:14,19.93,26.1,974.79,376.997,0.5,424.0
2020-11-20 06:07:15,19.93,26.158,975.09,373.576,0.5,425.0
2020-11-20 06:17:15,20.04,27.529,974.14,376.997,0.5,457.0
2020-11-20 06:27:15,20.0,26.025,975.2,644.207,0.5,432.0
2020-11-20 06:37:15,19.92,25.464,975.5,872.396,0.5,423.0
2020-11-20 06:47:15,19.88,25.024,975.82,1066.879,0.5,418.0
2020-11-20 06:57:15,19.88,24.833,976.16,1179.577,0.5,416.0
2020-11-20 07:07:16,19.89,24.627,976.32,1262.959,0.5,414.0
2020-11-20 07:17:15,19.89,24.514,976.43,1311.155,0.5,413.0
2020-11-20 07:27:16,19.89,24.431,976.65,1353.535,0.5,412.0
2020-11-20 07:37:14,19.87,24.393,977.02,1397.289,0.5,411.0
2020-11-20 07:47:15,19.88,24.306,977.27,1430.096,0.5,411.0
2020-11-20 07:57:15,19.87,24.249,977.58,1464.481,0.5,411.0
2020-11-20 08:07:16,19.87,24.197,977.71,1498.881,0.5,411.0
2020-11-20 08:17:15,19.87,24.129,977.81,1504.773,0.5,412.0
2020-11-20 08:27:16,19.91,24.333,978.03,1470.911,42.4,467.0
2020-11-20 08:37:16,20.32,26.289,978.21,1328.048,43.6,662.0
2020-11-20 08:47:18,20.72,27.319,978.32,1144.321,2.5,778.0
2020-11-20 08:57:15,20.95,26.821,978.47,1039.566,3.0,793.0
2020-11-20 09:07:15,21.11,26.85,978.86,971.719,4.4,836.0
2020-11-20 09:17:15,21.17,25.802,979.17,1033.951,7.9,789.0
2020-11-20 09:27:57,20.97,24.296,979.24,1129.848,11.3,789.0
2020-11-20 09:38:18,20.97,23.695,979.56,1248.835,14.1,549.0
2020-11-20 09:47:30,20.63,24.009,980.16,1253.508,54.7,558.0
2020-11-20 09:57:30,20.88,25.412,980.1,1155.172,57.3,729.0
2020-11-20 10:07:32,21.19,25.455,980.21,1050.98,61.5,780.0
2020-11-20 10:17:30,21.4,25.083,980.57,1044.427,62.2,789.0
2020-11-20 10:27:29,21.56,25.217,981.03,1012.85,59.9,825.0
2020-11-20 10:37:28,21.67,25.405,981.42,988.93,62.9,908.0
2020-11-20 10:47:28,21.49,23.91,981.17,1027.607,15.7,679.0
2020-11-20 10:57:29,21.17,23.203,981.13,1140.426,15.5,571.0
2020-11-20 11:07:30,20.92,23.025,981.17,1230.487,14.3,516.0
2020-11-20 11:17:28,20.76,22.917,981.19,1307.317,14.1,478.0
2020-11-20 11:27:28,20.64,22.855,981.37,1349.446,13.6,456.0
2020-11-20 11:37:29,20.54,22.847,981.42,1398.747,12.5,446.0
2020-11-20 11:47:29,20.46,22.914,981.8,1412.013,11.6,441.0
2020-11-20 11:57:29,20.4,22.962,982.12,1283.525,11.1,435.0
2020-11-20 12:07:27,20.35,22.951,982.38,1192.171,10.4,434.0
2020-11-20 12:17:30,20.31,23.036,982.58,1164.205,9.7,434.0
2020-11-20 12:27:28,20.27,23.08,982.82,1267.739,9.5,431.0
2020-11-20 12:37:28,20.24,23.138,982.8,1356.275,8.8,432.0
2020-11-20 12:47:27,20.22,23.1,982.83,1430.096,9.5,434.0
2020-11-20 12:57:32,20.22,23.034,982.96,1427.05,9.0,434.0
